	IDRegent	IDBron	deel en paginanummer
5967	156	333	suppl. 15.
5968	2229	333	4.
5969	5125	333	9, 10.
5970	2794	238	738, 750, 751.
5971	4332	333	12, 14.
5972	4174	333	14.
5973	5126	333	17.
5974	4296	333	33, 34.
5975	8	334	90.
5976	147	334	10.
5977	3173	334	91.
5978	2699	334	100.
5979	27	334	102.
5980	157	273	747A.
5981	3864	334	305.
5982	4	335	25B.
5983	3868	335	25B.
5984	107	335	85.
5985	46	335	106A
5986	3176	335	78BIS.
5987	5127	335	nr. 29 (p. 15).
5988	207	336	52.
5989	2251	336	24.
5990	2207	336	14.
5991	1775	336	14.
5992	1461	336	14.
5993	4546	568	6, 18, 19.
5994	1	335	217.
5995	4750	335	23.
5996	15	335	24B.
5997	1714	335	24G.
5998	1625	335	24J.
5999	9	335	25B.
6000	1492	335	29 (p. 13).
6001	5128	335	29 (p. 14).
6002	5129	335	29 (p. 14).
6003	2690	335	29 (p. 13).
6004	3173	335	29 (p. 14).
6005	5136	66	(1925) 12.
6006	5137	337	(geen nummering)
6007	3838	337	(geen nummering)
6008	5138	337	(geen nummering).
6009	2273	337	(geen nummering)
6010	1767	338	p. 438.
6011	5139	338	p. 438.
6012	5140	338	p. 438.
6013	1799	338	p. 438.
6014	1765	338	p. 438.
6015	5141	338	p. 438.
6016	5142	338	p. 438.
6017	5143	338	p. 438.
6018	560	338	p.348.
6019	5144	338	p. 438.
6020	5145	338	p. 438.
6021	2384	338	p. 438.
6022	1808	338	p. 438.
6023	2791	338	p. 438.
6024	4900	338	p. 439.
6025	98	339	44.1+2, p. 61 (voorheen nr. 45)
6026	5146	339	p. 61 (voorheen nr. 45).
6027	2934	339	310.
6028	147	339	p. 91 (voorheen nr. 319).
6029	5148	339	590.
6030	1773	151	II-1, p. 180.
6031	1130	339	797.
6032	5150	339	797.
6033	369	340	158.
6034	5153	341	993.
6035	628	341	992.
6036	3563	340	261.
6037	2053	342	764.
6038	1635	342	766.
6039	5159	342	776.
6040	5160	342	778-780.
6041	2559	342	781.
6042	4761	342	787-788.
6043	4080	342	790-792, 793.
6044	5163	283	43C.
6045	2016	343	57.
6046	5166	343	127.
6047	2183	343	127.
6048	5167	343	152.
6049	2096	344	(geen nummering/paginering)
6050	1765	344	(geen nummering/paginering)
6051	5170	344	(geen nummering/paginering)
6052	5171	344	(geen nummering/paginering)
6053	417	344	(geen nummering/paginering)
6054	1799	344	(geen nummering/paginering)
6055	5172	344	(geen nummering/paginering)
6056	603	344	(geen nummering/paginering)
6057	3929	337	(geen nummering/paginering)
6058	5173	337	(geen nummering/paginering)
6059	1992	337	mering/paginering)
6060	5174	344	mering/paginering)
6061	5175	337	mering/paginering)
6062	5176	344	mering/paginering)
6063	2641	337	mering/paginering)
6064	5177	337	mering/paginering)
6065	5178	344	mering/paginering)
6066	5179	344	mering/paginering)
6067	5180	337	mering/paginering)
6068	5181	337	mering/paginering)
6069	5182	344	mering/paginering)
6070	5183	344	mering/paginering)
6071	5184	344	mering/paginering)
6072	5185	337	(geen nummering/paginering)
6073	2713	337	(geen nummering/paginering)
6074	4249	337	(geen nummering/paginering)
6075	1030	194	V.
6076	2712	343	287.
6077	2712	66	(1911) 51, (1927) 118.
6078	5187	337	(geen nummering/paginering)
6079	5186	337	(geen nummering/paginering)
6080	5188	337	(geen nummering/paginering)
6081	5189	344	(geen nummering/paginering)
6082	5190	337	(geen nummering/paginering)
6083	4589	337	(geen nummering/paginering)
6084	1952	337	(geen nummering/paginering)
6085	5191	337	(geen nummering/paginering)
6086	3102	344	(geen nummering/paginering)
6087	5192	337	(geen nummering/paginering)
6088	5193	344	(geen nummering/paginering)
6089	5194	337	(geen nummering/paginering)
6090	5195	337	(geen nummering/paginering)
6091	5196	337	(geen nummering/paginering)
6092	4539	337	(geen nummering/paginering)
6093	5197	337	(geen nummering/paginering)
6094	2715	337	(geen nummering/paginering)
6095	5198	337	(geen nummering/paginering)
6096	2312	337	(geen nummering/paginering)
6097	5199	337	(geen nummering/paginering)
6098	5201	344	(geen nummering/paginering)
6099	5203	193	349.
6100	2312	272	p. 38.
6101	1992	272	p. 38.
6102	2897	272	p. 38.
6103	1996	272	p. 38.
6104	2281	272	p. 38.
6105	5205	193	114.
6106	5206	225	734.
6107	5207	193	161.
6108	5209	194	637.
6109	417	149	474, 475.
6110	4591	192	743.
6111	4591	193	122, 127.
6112	3000	193	121.
6113	2761	194	204.
6114	3717	193	173.
6115	3715	193	191.
6116	202	193	226, 242.
6117	3529	193	265.
6118	4593	193	265, 268, 273.
6119	1850	140	p.33
6120	1850	345	p. 441.
6121	3887	345	p. 429.
6122	1862	345	p. 429.
6123	5214	345	p. 431.
6124	2016	345	p. 431.
6125	3917	345	p. 433.
6126	5215	345	p. 433.
6127	5216	345	p. 432.
6128	1969	345	p. 430.
6129	3098	345	p. 430.
6130	90	193	2.
6131	2384	346	p. 66.
6132	5136	346	p. 69.
6133	5218	346	p. 73.
6134	5219	346	p. 74.
6135	1628	274	1405-1410, 3332-3342.
6136	5220	346	p. 86.
6137	1024	346	p. 88+noot 79.
6138	1655	338	p. 438.
6139	1808	346	p. 66, p. 89 noot 85+86.
6140	1867	345	p. 434.
6141	2929	185	1002, 1003, 1006, 1008.
6142	3464	300	9622-9643.
6143	2351	347	p. 286.
6144	2344	347	p. 295.
6145	2361	347	p. 295.
6146	693	347	p. 294.
6147	2328	347	p. 292.
6148	417	347	p. 291.
6149	2356	347	p. 291.
6150	1656	347	p. 289.
6151	2362	347	p. 288.
6152	1035	348	2831.
6153	5225	348	3174.
6154	5226	348	3174.
6155	5212	300	1433.
6156	1785	300	587.
6157	3332	313	1853.
6158	5213	313	1858.
6159	667	349	902a, 906a
6160	1504	349	906a.
6161	770	349	902a, 993.
6162	2577	349	993.
6163	5228	151	II-1, p. 128.
6164	3308	349	1240a+b.
6165	5231	349	1289a.
6166	4316	349	641a, 705a.
6167	1938	272	1902.
6168	1940	272	1265.
6169	1941	272	607, 1731, 1963-1964, 2088.
6170	2442	349	10.
6171	2443	349	10.
6172	1841	349	13.
6173	1920	349	18.
6174	1941	349	33.
6175	1979	349	53.
6176	2167	349	78.
6177	5232	349	150.
6178	2116	349	155.
6179	4535	349	182.
6180	539	313	1169.
6181	5234	313	1858.
6182	1840	345	p. 441.
6183	1860	345	p. 441.
6184	1877	345	p. 441.
6185	1878	345	p. 441.
6186	1924	345	p. 441.
6187	4574	345	442.
6188	1935	345	p. 442.
6189	4680	346	p. 89.
6190	3311	53	920.
6191	182	53	813.
6192	5236	53	810.
6193	1850	277	p. 119.
6194	2033	277	p. 108.
6195	5237	277	p. 108.
6196	5238	277	p. 108.
6197	5239	277	p. 109.
6198	2380	151	V, p. 438, VI, p. 528.
6199	2253	277	p. 110.
6200	2014	277	p. 117.
6201	4472	277	p. 109.
6202	3921	277	p. 109.
6203	5240	277	p. 109.
6204	5241	277	p. 109.
6205	5242	277	p. 109.
6206	5243	277	p. 109.
6207	5244	277	p. 110.
6208	5245	277	p. 110.
6209	5246	277	p. 110.
6210	5247	277	p. 110.
6211	5248	277	p. 110.
6212	1947	277	p. 111.
6213	5249	277	p. 111.
6214	5250	277	p. 111.
6215	5251	277	p. 111.
6216	5252	277	p. 111.
6217	3850	277	p. 112.
6218	5253	277	p. 112.
6219	3104	277	p. 112.
6220	5254	277	p. 112.
6221	5255	277	p. 112.
6222	3802	277	p. 113.
6223	5256	277	p. 113.
6224	2196	277	p. 114.
6225	5257	277	p. 115.
6226	4571	277	p. 115.
6227	5258	277	p. 115.
6228	5259	277	p. 116.
6229	5260	277	p. 116.
6230	5261	277	p. 116.
6231	1857	277	p. 116.
6232	5262	277	p. 117.
6233	5263	277	p. 117.
6234	4536	277	p. 118.
6235	5264	277	p. 118.
6236	5265	277	p. 118.
6237	5266	277	p. 118.
6238	4520	277	p. 119.
6239	5269	277	p. 119.
6240	5270	277	p. 119.
6241	1955	345	p. 442-443.
6242	1962	345	p. 443.
6243	1967	345	p. 443.
6244	5272	345	p. 444.
6245	3672	345	p. 444.
6246	2438	349	1324.
6247	5274	349	1361.
6248	5275	349	1319.
6249	2379	349	1282, 1286.
6250	5276	349	1285.
6251	2907	349	1286.
6252	1417	349	1168.
6253	384	349	1171.
6254	5277	349	1182.
6255	5278	349	1069.
6256	3973	349	1099.
6257	406	349	918.
6258	560	349	1018.
6259	4126	349	937.
6260	738	349	954, 956.
6261	5281	349	975.
6262	5282	349	980.
6263	5283	349	980.
6264	1041	349	983, 986.
6265	5284	349	857.
6266	1023	349	879, 883, 888.
6267	5285	349	889, 890.
6268	5287	342	765.
6269	552	342	643.
6270	1671	349	224, 225, 227.
6271	600	349	254, 274.
6272	1478	349	280.
6273	541	349	286, 292.
6274	1804	349	748.
6275	4719	349	767, 768.
6276	5292	349	634.
6277	618	349	580.
6278	576	349	580.
6279	5293	349	405.
6280	609	349	418.
6281	1035	349	422.
6282	1034	349	443.
6283	575	349	458.
6284	5295	349	369.
6285	2074	349	385.
6286	5296	53	840
6287	2155	350	1445.
6288	2282	350	1575.
6289	2775	352	6.1.
6290	1979	352	6.1.
6291	2155	352	6.1.
6292	2202	352	6.1.
6293	4535	352	6.2.
6294	2282	352	6.3;
6295	551	352	6.3.
6296	5298	352	6.3;
6297	2797	352	6.3.
6298	2672	352	6.3;
6299	5175	352	6.4.
6300	5299	352	6.4.
6301	5300	352	6.4.
6302	5301	352	6.4.
6303	609	151	I-1, p. 205; II-1, p. 146.
6304	3269	352	6.5.
6305	2019	352	6.5.
6306	5302	352	6.5.
6307	800	353	283.
6308	3799	353	260.
6309	703	353	287.
6310	2544	353	1368, 1743.
6311	4410	242	217.
6312	2632	353	1843.
6313	2530	353	1553.
6314	3422	353	2324.
6315	5306	353	2281.
6316	3877	353	2878.
6317	1991	352	6.1.
6318	2046	352	6.1.
6319	5307	352	6.5
6320	5308	352	6.5.
6321	5309	352	6.5.
6322	5310	352	6.5.
6323	5311	354	58.
6324	1040	354	77.
6325	3173	354	227, 230, 476, 519.
6326	1040	355	27.
6327	1940	355	11.
6328	5314	355	10.
6329	137	355	57.
6330	589	353	1.
6331	5318	353	2275.
6332	5319	353	2275.
6333	5320	353	2272.
6334	5321	353	2270.
6335	5322	353	1921.
6336	5324	353	1705.
6337	1082	353	regest 1445-02-17
6338	4085	353	1563.
6339	5326	353	regest.
6340	3586	353	regest.
6341	135	353	regest
6342	5327	356	36.
6343	929	357	94.
6344	2632	357	201.
6345	3530	357	87,
6346	5328	357	89.
6347	5329	357	66.
6348	3149	357	62.
6349	5332	358	1473.
6350	5333	358	1474.
6351	2599	357	78.
6352	3881	72	50.
6353	5336	72	bijlage I nr. 81.
6354	3086	72	26, 27, 37.
6355	364	72	26.
6356	2873	358	357.
6357	2873	359	622.
6358	5338	359	697, 699, 700, 703-707.
6359	5341	359	622.
6360	5342	359	625.
6361	5343	359	639.
6362	2921	359	518.
6363	5345	359	504, 512, 516.
6364	5346	359	501.
6365	5349	359	433.
6366	2874	359	454.
6367	5350	359	452.
6368	5351	359	447.
6369	5352	359	447.
6370	5353	359	572.
6371	2331	359	556.
6372	5355	359	556.
6373	2637	359	580.
6374	5358	358	476-478.
6375	5359	359	317, 318, 322, 323, 327, 329.
6376	5360	359	317, 319, 330.
6377	5360	358	473-475.
6378	5344	358	529-544.
6379	5361	358	1449.
6380	5362	359	23.
6381	5364	359	31.
6382	5366	359	45.
6383	5367	359	124.
6384	5368	359	143, 144, 147.
6385	5370	353	regest
6386	1627	343	164.
6387	5371	359	172.
6388	2864	359	199.
6389	5372	359	207.
6390	611	151	II-1, p. 103, III, p. 428.
6391	5376	359	235.
6392	4099	359	247.
6393	5378	359	260.
6394	5289	359	273.
6395	5379	359	276.
6396	5381	359	295, 296.
6397	5382	358	429-430.
6398	179	359	353.
6399	5383	359	405.
6400	5369	358	431-447.
6401	3236	358	472.
6402	5384	359	360.
6403	5333	359	399.
6404	5347	359	476.
6405	3472	359	585.
6406	2437	360	geen paginering
6407	5387	361	H.4.
6408	5388	361	H.4.
6409	2980	361	H.4.
6410	5389	361	H.4.
6411	5390	361	H.4.
6412	5380	361	H.4.
6413	2830	361	H.4.
6414	5391	361	H.4.
6415	417	338	p. 438.
6416	1976	335	469.
6417	3598	272	2111, 2135.
6418	3464	335	686.
6419	5157	335	voorheen nr. 698.
6420	2383	335	376.
6421	2370	335	voorheen 247.43, 1421.
6422	4916	335	395.
6423	1866	335	394.
6424	1478	335	387.
6425	5392	335	321B.
6426	5393	335	342.
6427	136	335	1350.
6428	2583	335	479.
6429	2407	335	468.
6430	5395	335	468.
6431	3655	335	voorheen 432.
6432	638	335	397.
6433	4666	335	556.
6434	3371	335	1004.
6435	5396	335	744.
6436	3458	335	792.
6437	2352	335	864.
6438	4756	335	884.
6439	5397	300	9228.
6440	5154	335	1058.
6441	5398	335	1058.
6442	1099	335	1126.
6443	106	362	56.
6444	4690	362	34.
6445	2314	362	41.
6446	5399	362	42.
6447	5400	362	42.
6448	118	362	60.
6449	73	362	60.
6450	5401	362	60.
6451	1028	362	25.
6452	3942	362	25.
6453	1630	362	25.
6454	5402	362	25.
6455	5403	362	68.
6456	5404	362	68A.
6457	23	362	69.
6458	5405	353	2878.
6459	68	353	2272.
6460	92	353	2272.
6461	128	353	1368, 1369.
6462	747	238	615.
6463	3185	363	893.
6464	4042	363	tussen nr. 810-811.
6465	635	363	tussen nr. 810-811.
6466	625	363	tussen nr. 810-811.
6467	2953	363	tussen nr. 810-811.
6468	2380	363	759.
6469	5406	363	637, 641.
6470	2362	363	129Y.
6471	3748	365	287/2.
6472	44	364	347.
6473	600	346	p. 69-70.
6474	646	346	p. 70.
6475	631	346	p. 85 noot 67.
6476	3129	364	347.
6477	3623	364	435.
6478	3748	364	1701.
6479	5212	364	2180, 2181.
6480	5410	365	340.
6481	76	365	342/167.
6482	5411	365	342/168, 342/169.
6483	1469	365	345/2.
6484	5412	365	544.
6485	2795	365	589.
6486	1146	365	640.
6487	2446	365	1831.
6488	2173	365	1833.
6489	4078	365	1955/1.
6490	3963	365	1955/1.
6491	26	365	2535/10.
6492	4111	365	2535/8.
6493	3834	365	3186/3.
6494	3459	365	5006.
6495	2787	365	5008/10.
6496	1713	151	II-1, p. 104; III, p. 429.
6497	5416	204	hoofdstuk 4.
6498	2593	204	hoofdstuk 4.
6499	1635	353	1916.
6500	5417	353	2905.
6501	21	66	(1942) 98.
6502	3083	334	10.
6503	3179	66	(1956) 139.
6504	3021	66	(1956) 141.
6505	1530	277	p. 2 noot 1
6506	2120	277	p. 347.
6507	5418	366	p. 348.
6508	1934	277	p. 39 noot 15.
6509	5419	277	p. 119.
6510	5110	277	p. 113.
6511	3661	277	p. 114.
6512	5423	277	p. 108.
6513	5424	277	p.109.
6514	4467	277	p. 110.
6515	5425	277	p. 112.
6516	5426	337	(geen nummering)
6517	5431	277	p. 118.
6518	5432	277	p. 118.
6519	5433	277	p. 118.
6520	5435	277	p. 119.
6521	2269	277	p. 119.
6522	5267	556	nr. 998.
6523	5427	272	1221
6524	1989	345	p. 444.
6525	1922	272	1494.
6526	5437	272	1513, 1515.
6527	2075	272	1246.
6528	1951	272	1455-1458
6529	1988	345	p. 444.
6530	1988	349	159.
6531	4210	263	p. 551.
6532	5429	263	p. 69.
6533	2654	263	p. 589.
6534	4523	262	p. 62, 112.
6535	1525	262	p. 62.
6536	2095	66	(1965), 125, 127-128.
6537	5439	345	p. 430.
6538	3677	345	p. 433.
6539	1864	345	p. 434.
6540	2164	345	p. 446.
6541	1026	345	p. 441.
6542	1023	345	p. 449.
6543	1802	345	p. 449.
6544	1704	345	p. 451.
6545	1946	345	p. 435.
6546	5440	345	p. 436.
6547	4065	345	p. 436.
6548	2455	345	p. 437.
6549	2171	345	p. 439.
6550	2170	345	p. 439.
6551	5441	345	p. 440.
6552	2268	345	p. 440.
6553	5442	345	p. 445.
6554	2070	349	173.
6555	2070	352	6.5.
6556	2070	345	p. 445
6557	637	345	p. 445.
6558	1940	345	p. 445.
6559	2115	345	p. 445.
6560	2775	369	webside geen nummering.
6561	1917	360	webside geen nummering.
6562	2202	360	webside geen nummering.
6563	5444	360	webside geen nummering.
6564	551	360	webside geen nummering.
6565	1793	360	webside geen nummering.
6566	1714	360	webside geen nummering.
6567	3165	145	7. regestenlijst, stuk nr. 164
6568	4643	353	1743.
6569	2224	345	p. 447.
6570	2254	345	p,. 447.
6571	2264	345	p. 447.
6572	2265	345	p. 447.
6573	622	345	p. 448.
6574	2294	345	p. 448.
6575	621	345	p. 449.
6576	1765	345	p. 453.
6577	1032	345	p. 450.
6578	1770	345	p. 453.
6579	1591	345	p. 455.
6580	2084	345	p. 446.
6581	5446	277	p. XVII.
6582	4473	277	p. 111
6583	5448	277	XVIII.
6584	601	151	II-1, p. 105, III, p. 429.
6585	4578	345	p. 439.
6586	2181	345	p. 439.
6587	3146	288	77.
6588	2442	345	p. 389.
6589	3258	345	p. 389.
6590	2406	345	p. 389.
6591	5449	345	p. 389.
6592	4230	161	255.
6593	1991	262	p. 487.
6594	1991	263	p. 4.
6595	5450	161	nr. 95.
6596	5451	161	276.
6597	1569	286	78.
6598	1777	285	79.
6599	37	151	I-1 p. 250.
6600	1929	367	p. 658.
6601	1950	367	p. XXIX.
6602	5271	169	27-29 (15-04-14)
6603	4245	367	p. 648.
6604	2198	165	102 (06-03-2014)
6605	2225	366	p. XVII.
6606	3482	73	4591-4593.
6607	1873	367	p. 647.
6608	5455	367	p. 641.
6609	5456	367	p. 651.
6610	5458	367	p. 647.
6611	5459	367	p. 647.
6612	5460	367	p. 648.
6613	5461	367	p. 648.
6614	5462	367	p. 651.
6615	5463	367	p. 651.
6616	2479	367	p. 651.
6617	5464	367	p. 650.
6618	5465	367	p. 650.
6619	4160	367	p. 649.
6620	5466	367	p. 649.
6621	2897	367	p. 639.
6622	1889	367	p. 639.
6623	5467	367	p. 658.
6624	5469	367	p. 641.
6625	2268	367	p. 664.
6626	5470	367	p. 645.
6627	3258	367	p. 646.
6628	5471	367	p. 652.
6629	1519	367	p. 649.
6630	5472	367	p. 648.
6631	5473	367	p. 657.
6632	5474	367	p. 664.
6633	5475	367	p. 664.
6634	5476	367	p. 664.
6635	2075	368	p. XLII.
6636	5477	522	nr. 905.
6637	4472	368	p. 746
6638	2005	368	p. 736.
6639	2048	368	p. 756
6640	4227	368	p. 744.
6641	5479	368	p. 739.
6642	5480	368	p. 739.
6643	5050	368	p. 758.
6644	4520	368	p. 781.
6645	4473	368	p. 758.
6646	183	371	p. 163.
6647	2852	371	p. 163.
6648	2375	371	p. 163.
6649	165	371	p. 163.
6650	5481	371	p. 159.
6651	1741	371	p. 159 noot 91.
6652	5482	371	p. 159.
6653	1741	128	1592-1594; 1356-1358.
6654	1741	185	30.
6655	2870	310	p. 1343.
6656	2635	371	p.159.
6657	2636	371	p. 159.
6658	2603	371	p. 163.
6659	2826	371	p. 111.
6660	5483	371	p. 223 noot 76.
6661	1991	371	p. 110 noot 51.
6662	168	310	p. 1347
6663	2957	310	p. 1347
6664	4515	310	p. 1419.
6665	2864	310	p. 1418.
6666	812	310	p. 1348.
6667	5487	310	p. 1352.
6668	5488	372	p. 760.
6669	5491	372	193.
6670	5492	372	700.
6671	5493	372	p. 803.
6672	5494	372	p. 770.
6673	5495	372	p. 775.
6674	5496	373	p. 397.
6675	5497	373	p. 384.
6676	5498	373	p. 399
6677	379	373	175, 179.
6678	3266	373	p. 370.
6679	5500	373	p. 402.
6680	1406	373	p. 384.
6681	126	373	p. 411.
6682	4739	373	p. 199-200.
6683	5486	373	p. 225 n. 14.
6684	4686	373	p. 355 n. 6.
6685	4737	373	p. 411.
6686	5501	373	p. XXIII n. 116.
6687	5502	373	p. XXIII n. 116.
6688	5504	373	p. XXIII n. 116.
6689	5505	373	p. 421.
6690	2329	373	p. 392.
6691	552	151	II-1, p. 113; III, p. 434; IV-1, p. 16.
6692	400	373	p. 54.
6693	2931	346	p. 97.
6694	2931	373	p. 408.
6695	4557	372	570, 574, 580, 582.
6696	5279	272	1237-1245.
6697	1908	372	602.
6698	4558	372	693.
6699	2252	372	616.
6700	1933	372	704.
6701	1932	372	704.
6702	5508	372	89.
6703	2148	372	203.
6704	3282	372	371.
6705	2923	181	1254.
6706	2840	184	222.
6707	1596	184	256.
6708	5509	184	253.
6709	5511	184	249.
6710	5512	184	247.
6711	5513	184	248.
6712	3954	368	p. 199 + noot 27.
6713	3590	368	p. 760.
6714	5156	292	245-247.
6715	5132	349	1125a.
6716	1406	349	1356.
6717	2922	370	webside, geen paginering of nummering.
6718	5514	374	geen paginering of nummering
6719	1983	374	geen paginering of nummering
6720	420	375	geen paginering of nummering.
6721	5515	375	geen paginering of nummering.
6722	1770	375	geen paginering of nummering
6723	5514	377	geen paginering of nummering.
6724	1511	377	geen paginering of nummering.
6725	5517	376	geen paginering of nummering.
6726	2949	378	nr. 47.
6727	5518	378	nr. 52.
6728	5519	378	nr. 52
6729	5520	378	nr. 52.
6730	4316	378	nr. 30, 86.
6731	5521	378	nr. 98.
6732	5127	378	nr. 102.
6733	2343	186	137.
6734	2916	378	nr. 131.
6735	5522	378	nr. 143.
6736	5077	378	nr. 18A.
6737	3573	378	nr.32.
6738	2674	378	nr. 42.
6739	3400	378	nr. 103A.
6740	2595	378	nr. 103A.
6741	5024	341	1101.
6742	663	352	6.5.
6743	2284	272	2021-2022.
6744	3681	381	inv.nr. 25
6745	2522	383	inv. nr. 2249
6746	3900	372	113 n. 3, p. 758.
6747	2238	384	regest nr. 24
6748	2305	387	p. 512-515
6749	4033	217	88.
6750	5170	387	510-511.
6751	5523	385	nr. 46.
6752	169	383	nrs. 2249 en 2010
6753	168	383	nr. 2010.
6754	172	383	
6755	4872	389	nr. 417.
6756	5524	391	p. VII.
6757	2872	392	I, 83.
6758	183	392	I, 83.
6759	2528	393	I, 234.
6760	3464	393	II, 214.
6761	3116	393	II, 81, 185, 329.
6762	2876	393	I, xii
6763	4080	393	I, 370.
6764	2629	393	I, 370.
6765	3149	393	I, 407.
6766	2873	393	II, 204.
6767	3748	393	II, 209.
6768	197	393	II, 229.
6769	3362	394	I, 55.
6770	4070	52	I, 32.
6771	3461	52	I, 406.
6772	3385	52	I, 515.
6773	2956	52	II, 516; III 1, 3; IV, 1, 4, 28, 39; V, 3, 210, 491; VII, 298.
6774	5290	52	VI, 3.
6775	2873	52	I, lv.
6776	2228	373	II, xlviii
6777	1829	373	II, xlviii
6778	2218	373	II, xlviii
6779	1881	372	I, 172.
6780	5127	395	236.
6781	5526	395	178
6782	2758	396	132.
6783	2844	396	516.
6784	5394	396	242.
6785	5229	398	regest 1058a.
6786	5132	398	regest 1099
6787	1028	399	I-2, 681.
6788	417	399	II-1, 2.
6789	2441	399	I-1, 200.
6790	644	399	I-2, 719.
6791	2910	399	II-1, 461, 677, 690.
6792	3351	399	II-2, 1025.
6793	5507	399	II-1, 96.
6794	90	151	II-1, p. 114: III, p. 434; IV-1, p. 17.
6795	4640	399	II-1, 422.
6796	2758	399	II-1, 449, 540.
6797	831	399	I-2, 841.
6798	1900	399	I-1, 371.
6799	1898	399	I-1, 419.
6800	507	402	f. 1v, 24v.
6801	5060	402	f 1 v, en op los blad.
6802	507	403	f. 1r en 26 r.
6803	4187	404	f. 29v.
6804	3193	404	f. 36v.
6805	3413	405	f. 7v.
6806	3413	406	f. 4 r.
6807	4187	406	f. 11.
6808	4545	406	f. 1r, 6r, 13v
6809	3337	408	nr. 412.
6810	2300	409	nr. 229.
6811	1635	409	nr. 231.
6812	3370	409	nr. 763
6813	1733	410	nr. 19, f. 1 r.
6814	4607	413	nr. 98.
6815	2697	414	nr. 18.
6816	908	407	nr. 168.
6817	224	407	nr. 194.
6818	31	407	nr. 170.
6819	4436	417	1 (1897) 150.
6820	405	417	1 (1897) 150.
6821	3413	417	1 (1897) 150.
6822	507	417	1 (1897) 150.
6823	5411	417	1 (1897), 150.
6824	3721	417	1 (1897) 150.
6825	712	419	regest nr. 16
6826	4804	420	
6827	5334	420	.
6828	2777	156	nr. 158.
6829	4151	421	.
6830	5057	421	.
6831	1219	421	.
6832	78	421	.
6833	3639	335	29 (p. 14).
6834	5210	423	II, 55.
6835	5216	423	II, 55.
6836	2183	423	II, 55, 91.
6837	2183	173	nr. 1.
6838	1627	423	II, 91.
6839	2198	423	II, 91.
6840	850	173	nr. 1.
6841	850	423	II, 471.
6842	2533	423	II, 471.
6843	2008	423	II, 471.
6844	3439	424	XII, 54.
6845	506	424	XII, 54.
6846	4447	424	XII, 54.
6847	2074	421	.
6848	2074	424	XII, 54.
6849	732	424	XII, 54.
6850	1007	424	XII, 54.
6851	435	424	XII, 54.
6852	608	421	.
6853	608	424	XII, 54
6854	1013	424	XII, 54.
6855	5436	421	.
6856	5436	424	XII, 54.
6857	4029	421	.
6858	4029	424	XII, 54.
6859	1014	424	XII, 55.
6860	3940	421	.
6861	3940	424	XII, 55.
6862	3442	421	.
6863	3442	424	XII, 55.
6864	413	424	XII, 55.
6865	704	424	XII, 55.
6866	1110	424	XII, 55.
6867	4151	424	XII, 55.
6868	457	424	XII, 55.
6869	5057	424	XII, 55.
6870	3433	421	.
6871	3433	424	
6872	731	424	XII, 55.
6873	78	424	XII, 55.
6874	1219	424	XII, 55.
6875	247	424	XII, 55.
6876	502	424	XII, 55.
6877	592	425	71.
6878	4316	428	361.
6879	5229	428	365.
6880	5132	428	366.
6881	3308	428	366-367
6882	2401	428	366-367.
6883	5274	428	368.
6884	2379	428	368-369
6885	4705	428	378.
6886	655	428	362-363.
6887	3389	430	140, 141, 183.
6888	3771	430	28.
6889	419	430	28.
6890	5006	431	38.
6891	3444	431	55, 63, 71, 94, 99, 101, 102, 106, 114, 120, 151.
6892	3444	432	1-2, 10-11.
6893	3443	433	2.
6894	3444	433	11.
6895	1579	10	443.
6896	332	434	16.
6897	1015	434	4, 104.
6898	970	435	nr. 0442.
6899	3836	300	8514.
6900	4280	300	1181.
6901	4019	300	1181.
6902	3996	435	nr. 0165.
6903	3793	300	6376.
6904	1785	435	nr. 0044.
6905	4364	435	nr. 0179.
6906	3117	435	nr. 0096.
6907	4644	435	nr. 0181.
6908	5022	300	3600.
6909	1146	435	nr. 0372.
6910	3959	436	94.
6911	4202	436	94.
6912	4574	436	107.
6913	1710	436	109.
6914	2589	436	115-116.
6915	2598	436	117.
6916	4111	436	124-126.
6917	4111	335	912B.
6918	4111	274	4196-4197.
6919	3084	436	127-129
6920	3326	436	129-132.
6921	462	182	nr. 4.
6922	2953	423	II, 471.
6923	2953	400	nr. 1538, f. 30.
6924	2128	154	167.
6925	2024	400	nr. 1372, p. 5.
6926	1925	400	nr. 1372, p. 5.
6927	2114	400	1374, p. 28.
6928	804	436	94.
6929	3282	400	nr. 1614, f. 32v.
6930	1975	400	1949, f. 11v.
6931	3127	437	4.2.01, Schouten van Pernis
6932	121	40	463.
6933	641	441	189-190.
6934	3766	400	nr. 1213, f. 37v.
6935	4774	400	nr. 1213, f. 38v.
6936	1908	400	nr. 1213, f. 42v, f. 65v.
6937	1681	422	146, f. 17.
6938	1034	422	146, f 16v, 147, f. 29v.
6939	3672	400	nr. 1237, f. 37.
6940	3281	400	nr. 1234, f. 1, 20; nr. 2018.
6941	1546	422	nr. 128, f. 4; 129, f. 2; 131, f.8.
6942	1546	423	IV, 843.
6943	1525	400	nrs. 1213, 1256
6944	1318	400	nr. 1618, f. 24v
6945	1613	400	nr. 1260, f. 81.
6946	541	173	87-88.
6947	3892	422	nr. 126, f. 24.
6948	865	442	nr. 0001. 465 .
6949	3401	442	nr. 0001. 2673.
6950	3083	443	nr. 515.
6951	1772	443	nr. 542.
6952	631	387	507-508.
6953	5191	237	nr. 271
6954	585	311	165.
6955	3674	444	1.
