	IDFunctie	Periode	Functie	Volgnummer	Lokaal	Id
1643	1693	0	baljuw van Hoorn	0	0	0
1644	1694	0	dijkgraaf van het ambacht en vrije van Baarsdorp	0	0	0
1645	1695	0	commissaris Kwartier Noordholland belastingen	0	0	0
1646	1696	0	schout van IJsselstein	0	0	0
1647	1697	0	schout van IJsselmonde	0	0	0
1648	1698	0	ontvanger van het schot in Den Haag	0	0	0
1649	1699	0	schout van Welsingen	0	0	0
1650	1700	0	schout van Welzinge	0	0	0
1651	1701	0	schout van Hogeland	0	0	0
1652	1702	0	schout van Biggekerke	0	0	0
1653	1703	0	rentmeester van Welzinge	0	0	0
1654	1704	0	rentmeester van Hogeland	0	0	0
1655	1705	0	rentmeester van Biggekerke	0	0	0
1656	1706	0	commissaris geconfisqueerde goederen Waterland	0	0	0
1657	1707	0	drossaard van Engelen	0	0	0
1658	1708	0	drossaard van Vlijmen	0	0	0
1659	1709	0	ontvanger van het grafelijk schot [op Walcheren]	0	0	0
1660	1710	0	ontvanger van de waterpenningen van Vijfambachten	0	0	0
1661	1711	0	waterklerk van de Vijfambachten	0	0	0
1662	1712	0	ontvanger van het grafelijk schot in Serooskerke	0	0	0
1663	1713	0	kastelein of het Hof in Den Haag	0	0	0
1664	1714	0	schout van Lutjebroek	0	0	0
1665	1715	0	schout van Hoogkarspel	0	0	0
1666	1716	0	schout van de Haaiman	0	0	0
1667	1717	0	schout van Boekhorst (Friesland)	0	0	0
1668	1718	0	baljuw van Ijsselstein	0	0	0
1669	1719	0	baljuw van Ijsselstein	0	0	0
1670	1720	0	commissaris van besogne op de Verdronken Waard	0	0	0
1671	1721	0	rentmeester van Amsterdam	0	0	0
1672	1722	0		0	0	0
1673	1723	0	ontvanger domeinen van Capelle (Duiveland)	0	0	0
1674	1724	0	commissaris geconfisqueerde goederen	0	0	0
1675	1725	0	gewaard rechter van De Werken	0	0	0
1676	1726	0	meesterknaap van de houtvesterij	0	0	0
1677	1727	0	schout van Zuid-Linschoten	0	0	0
1678	1728	0	baljuw van Warmond	0	0	0
1679	1729	0	schout van Langerak	0	0	0
1680	1730	0	substituut-drossaard van Eethen	0	0	0
1681	1731	0	substituut-drossaard van Meeuwen	0	0	0
1682	1732	0	schout van Capelle aan den IJssel	0	0	0
1683	1733	0	schout van Capelle (N.B.)	0	0	0
1684	1734	0	rentmeester van Slingeland	0	0	0
1685	1735	0	schout van Slingeland	0	0	0
1686	1736	0	richter van 's-Grevelduin-Capelle	0	0	0
1687	1737	0	richter van Muilkerk-Dussen	0	0	0
1688	1738	0	schout van Asperen	0	0	0
1689	1739	0	schout van De Indijk (bij Woerden)	0	0	0
1690	1740	0	schout van Amersgravelant (bij Liesveld)	0	0	0
1691	1741	0	schout van Leerdam	0	0	0
1692	1742	0	schout van Purmerend	0	0	0
1693	1743	0	schout van Neck	0	0	0
1694	1744	0	schout van Moerkerken	0	0	0
1695	1745	0	schout van Zevender	0	0	0
1696	1746	0	schout van het Land van IJsselstein	0	0	0
1697	1747	0	baljuw van het Land van Haastrecht	0	0	0
1698	1748	0	drossaard van Linschoten	0	0	0
1699	1749	0	drossaard van Snelrewaard	0	0	0
1700	1750	0	drossaard van Hekendorp	0	0	0
1701	1751	0	schout van Heicop	0	0	0
1702	1752	0	schout van Gapinge	0	0	0
1703	1753	0	dijkgraaf van Oost-Duiveland	0	0	0
1704	1754	0	baljuw van Voshol	0	0	0
1705	1755	0	schout van Bergambacht in het Overeinde	0	0	0
1706	1756	0	houtvester van Weesp	0	0	0
1707	1757	0	baljuw van IJsselstein	0	0	0
1708	1758	0	kapitein van IJsselstein	0	0	0
1709	1759	0	kastelein van IJsselstein	0	0	0
1710	1760	0	schout van West-IJsselmonde	0	0	0
1711	1761	0	gouverneur van Brielle	0	0	0
1712	1762	0	gedeputeerde Staten van Walcheren	0	0	0
1713	1763	0	schout van Loenen	0	0	0
1714	1764	0	ontvanger te Hoorn	0	0	0
1715	1765	0	schout van de heer van Arenberg	0	0	0
1716	1766	0	stadhouder rentmeester Bewestenschelde	0	0	0
1717	1767	0	rentmeester-generaal van de Bede in Zeeland	0	0	0
1718	1768	0	rentmeester van de zeevond	0	0	0
1719	1769	0	gouverneur van Voorne	0	0	0
1720	1770	0	bewaarder van de duinen	0	0	0
1721	1771	0	bewaarder van de zeevond	0	0	0
1722	1772	0	rentmeester van Noordwellant	0	0	0
1723	1773	0	rentmeester van Moermont	0	0	0
1724	1774	0	superintendant van Vlissingen	0	0	0
1725	1775	0	advocaat-postulant	0	0	0
1726	1776	0	gouverneur van Gorinchem	0	0	0
1727	1777	0	superintendant van Gorinchem	0	0	0
1728	1778	0	stadhouder van de drossaard van Gorinchem	0	0	0
1729	1779	0	gouverneur van het Land van Arkel	0	0	0
1730	1780	0	superintendant van het Land van Arkel	0	0	0
1731	1781	0	stadhouder lenen van stad en Land van IJsselstein	0	0	0
1732	1782	0	kastelein van het huis Rijnenburg	0	0	0
1733	1783	0	stadhouder van de baljuw van Beverwijk	0	0	0
1734	1784	0	superintendant van Leiden	0	0	0
1735	1785	0	rentmeester van Pendrecht	0	0	0
1736	1786	0	rentmeester van Rhoon	0	0	0
1737	1787	0	ontvanger van de helft van Noord-Wellant	0	0	0
1738	1788	0	ontvanger-particulier Kwartier Gouda	0	0	0
1739	1789	0	schout van het Land van Stein	0	0	0
1740	1790	0	schout van Heeraartsberg	0	0	0
1741	1791	0	ontvanger Geestelijke Goederen kerk van Rijswijk	0	0	0
1742	1792	0	ontvanger van Renesse	0	0	0
1743	1793	0	griffier van de Staten van Zeeland	0	0	0
1744	1794	0	schout van Sint Adolfsland	0	0	0
1745	1795	0	ontvanger van waterpenningen op Walcheren	0	0	0
1746	1796	0	schout van Heenvliet	0	0	0
1747	1797	0	dijkgraaf van Oostwatering	0	0	0
1748	1798	0	schout van Dijkshoek (N-Beveland)	0	0	0
1749	1799	0	dijkgraaf van Beoosten Yerseke	0	0	0
1750	1800	0	schout van Herkingen	0	0	0
1751	1801	0	dijkgraaf van Herkingen	0	0	0
1752	1802	0	dijkgraaf van de polder Klinkerland (Herkingen)	0	0	0
1753	1803	0	substituut-baljuw van Strijen	0	0	0
1754	1804	0	dijkgraaf van Oud-Herkingen	0	0	0
1755	1805	0	dijkgraaf van sint-Elisabethspolder	0	0	0
1756	1806	0	dijkgraaf van Sint-Elisabethspolder	0	0	0
1757	1807	0	schout en richter van Sliedrecht	0	0	0
1758	1808	0	dijkgraaf van Maasdam	0	0	0
1759	1809	0	schout van Marendorp	0	0	0
1760	1810	0	kastelein van Schoonhoven	0	0	0
1761	1811	0	tollenaar van Vlaardingen	0	0	0
1762	1812	0	schout van Oostland	0	0	0
1763	1813	0	schout van Noord-Polsbroek	0	0	0
1764	1815	0	substituut-rentmeester van Oost-Ijsselmonde	0	0	0
1765	1816	0	rentmeester van Sliedrecht	0	0	0
1766	1817	0	schout van Terschelling	0	0	0
1767	1818	0	dijkgraaf van Ridderkerk	0	0	0
1768	1819	0	substituut-baljuw van Rijnland	0	0	0
1769	1820	0	schout van Rotterban	0	1	0
1770	1821	0	schout van Rotterban	0	0	0
1771	1822	0	rentmeester van Alkmaar	0	0	0
1772	1823	0	rentmeester-particulier van West-Friesland	0	0	0
1773	1824	0	baljuw van Haagambacht	0	0	0
1774	1825	0	tollenaar van Almsvoet	0	0	0
1775	1826	0	tollenaar van Geertruidenberg	0	0	0
1776	1827	0	kastelein van Sluis	0	0	0
1777	1828	0	richter van Giessen	0	0	0
1778	1829	0	richter van Besoijen	0	0	0
1779	1830	0	rentmeester van Besoijen	0	0	0
1780	1831	0	onderdijkgraaf van Beoost Yerseke	0	0	0
1781	1832	0	stadhouder over Voorne	0	0	0
1782	1833	0	schout van Vrijhoeve (bij Nieuwkoop)	0	0	0
1783	1834	0	schout van Valkenburg en Katwijk	0	0	0
1784	1835	0	rentmeester-particulier	0	0	0
1785	1836	0	onderrentmeester omslagen	0	0	0
1786	1837	0	schout van Katwijk en Valkenburg	0	0	0
1787	1838	0	schout van Wilsveen	0	0	0
1788	1839	0	baljuw van Haastrecht	0	0	0
1789	1840	0	schout van Amstelveen	0	0	0
1790	1841	0	schout van 's-Gravenkoop	0	0	0
1791	1842	0	baljuw van Zwammerdam	0	0	0
1792	1843	0	baljuw van De Lier	0	0	0
1793	1844	0	substituut-rentmeester van Rijnland	0	0	0
1794	1845	0	schout uit de Kaag	0	0	0
1795	1846	0	onderbaljuw van Schoonhoven	0	0	0
1796	1847	0	hoog-baljuw van Schoonhoven	0	0	0
1797	1848	0	baljuw van Nieuwenkerk aan den Ijssel	0	0	0
