	IDRegent	IDBron	deel en paginanummer
10099	3837	243	423.
10100	6462	241	409.
10101	6462	125	6 (1952) 85
10102	4202	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 1, 59, 196.
10103	5835	242	151.
10104	4688	242	189.
10105	6586	243	245.
10106	2168	227	
10107	1954	294	16 mei 1809 (overlijdensadvertentie).
10108	6718	227	
10109	2183	272	103.
10110	2222	191	143.
10111	4583	134	97 (1980) 237.
10112	1768	273	
10113	4621	4	38 (1940) 469.
10114	4621	134	65 (1948) 69.
10115	7676	15	73 (1989) 297.
10116	6632	134	74 (1957) 150.
10117	7763	6	1, 277.
10118	7765	6	1, 286.
10119	7768	295	17.
10120	7768	271	1, 301.
10121	7769	6	1, 22.
10122	7771	6	1, 295.
10123	7773	6	1, 373.
10124	7774	6	1, 55.
10125	7775	6	1, 276.
10126	7776	16	3, 1045.
10127	7777	6	1, 397.
10128	7777	271	1, 301.
10129	7778	6	1, 173.
10130	7780	6	1, 270.
10131	7781	16	7, 829.
10132	6819	191	124.
10133	7782	6	1, 413.
10134	7784	6	1, 485.
10135	7769	271	1, 301.
10136	7770	271	1, 301.
10137	7771	271	1, 301.
10138	7772	271	1, 301.
10139	7785	271	1, 301.
10140	784	271	1, 301.
10141	7786	271	1, 301.
10142	7786	48	I, 388.
10143	7787	48	I, 315.
10144	7789	6	1, 174.
10145	7791	6	1, 72.
10146	7791	271	1, 302.
10147	7525	271	1, 302.
10148	7526	271	1, 302.
10149	7533	271	1, 302.
10150	7792	271	1, 302.
10151	7527	271	1, 302.
10152	7794	16	6, 273.
10153	7794	271	1, 302.
10154	7513	271	1, 302.
10155	2096	271	1, 302.
10156	7795	6	1, 369.
10157	7795	271	1, 302.
10158	7796	6	1, 539.
10159	7796	16	7, 177.
10160	7796	27	14.
10161	7797	6	2, 626.
10162	7797	271	1, 302.
10163	7798	6	1, 403.
10164	799	271	1, 302.
10165	7799	6	1, 336.
10166	7799	271	1, 302.
10167	7568	271	1, 302.
10168	7800	6	1, 105.
10169	7800	271	1, 302.
10170	7801	6	1, 419.
10171	7559	271	1, 302.
10172	7530	271	1, 302.
10173	621	6	2, 763.
10174	7518	271	1, 302.
10175	2406	271	1, 302.
10176	7802	271	1, 302.
10177	7803	271	1, 302.
10178	7804	6	2, 601.
10179	805	271	1, 302.
10180	809	271	1, 302.
10181	7523	271	1, 302.
10182	7531	271	1, 302.
10183	7519	271	1, 302.
10184	2097	271	1, 302.
10185	7554	271	1, 303.
10186	7529	271	1, 303.
10187	7556	271	1, 303.
10188	2100	271	1, 303.
10189	2098	271	1, 303.
10190	7806	296	1614 Familie van Sypesteyn te Haarlem, 4.16 (Olycan) nr. I, 8.
10191	7807	6	1, 465.
10192	7807	271	1, 303.
10193	7808	135	17, 390.
10194	7809	6	2, 561.
10195	7809	271	1, 303.
10196	7810	135	16 (1903) 212.
10197	7810	271	1, 303.
10198	7560	271	1, 303.
10199	804	271	1, 303.
10200	7566	271	1, 303;.
10201	7811	151	5, 171.
10202	7811	271	1, 303.
10203	2099	271	1, 303.
10204	7812	6	1, 34.
10205	817	271	1, 303.
10206	7812	271	1, 303.
10207	7593	271	1, 303.
10208	7813	6	1, 545.
10209	7813	271	1, 303.
10210	1799	271	1, 303.
10211	2102	271	1, 303.
10212	7578	271	1, 303.
10213	7359	271	1, 303.
10214	7482	271	1, 303.
10215	7814	271	1, 303.
10216	7569	271	1, 304.
10217	7558	271	1, 304.
10218	7575	271	1, 304.
10219	7579	271	1, 304.
10220	7573	271	1, 304.
10221	7589	271	1, 304.
10222	7815	271	1, 304.
10223	7816	9	417.
10224	7817	115	
10225	7553	271	1, 304.
10226	4734	6	2, 596.
10227	7817	125	9, 55.
10228	7818	6	2, 651.
10229	7818	271	1, 304.
10230	810	271	1, 304.
10231	816	271	1, 304.
10232	7580	271	1, 304.
10233	7819	115	
10234	7570	271	1, 304.
10235	7528	271	1, 304.
10236	7594	271	1, 304.
10237	7821	9	391.
10238	7822	115	
10239	1063	271	1, 304.
10240	2104	271	1, 304.
10241	7577	271	1, 304.
10242	7582	271	1, 304.
10243	7824	271	1, 305.
10244	7825	115	
10245	7826	6	2, 549.
10246	7827	6	2, 743.
10247	7827	271	1, 305.
10248	7828	6	2, 629.
10249	7828	271	1, 305.
10250	7829	6	1, 106.
10251	7829	271	1, 305.
10252	7592	271	1, 305.
10253	7830	243	184.
10254	7831	242	98.
10255	7832	241	236.
10256	7833	243	302.
10257	7834	242	153.
10258	7835	243	350.
10259	7836	151	5,
10260	7836	228	6.
10261	7845	27	228.
10262	7848	227	
10263	7849	16	7, 595.
10264	7561	271	1, 301.
10265	7851	16	3, 1470.
10266	7852	151	2, 437.
10267	6826	191	126.
10268	7852	33	1, 212.
10269	7853	33	1, 213.
10270	7854	33	1, 214.
10271	7857	134	26 (1908) 132.
10272	7861	298	531.
10273	7867	16	7, 884.
10274	7869	188	1, 671.
10275	7870	16	6, 1232.
10276	2986	271	1, 308.
10277	2986	299	111.
10278	7856	125	2 (1948) 20.
10279	7872	125	2 (1948) 21.
10280	7879	125	2 (1948) 21.
10281	7879	299	112,
10282	7879	271	1, 308.
10283	7880	125	2 (1948) 21.
10284	7880	299	112.
10285	7880	271	1, 308.
10286	7881	271	1, 308.
10287	7881	299	112.
10288	7449	271	1, 308.
10289	7449	299	112.
10290	7882	15	6 (1915) 36.
10291	7882	271	1, 308.
10292	7882	299	112.
10293	7883	271	1, 308.
10294	7883	299	112.
10295	7884	271	1, 308.
10296	7885	271	1, 308.
10297	7885	6	1, 314.
10298	7886	188	2, 20.
10299	7886	271	1, 308.
10300	6942	188	2, 485.
10301	6942	271	1, 308.
10302	6941	299	112.
10303	6941	271	1, 308.
10304	6941	188	2, 240.
10305	7887	299	112.
10306	7887	271	1, 308.
10307	3071	300	187.
10308	6247	300	187.
10309	7888	299	112.
10310	7888	271	1, 308.
10311	6288	300	182.
10312	4942	300	184.
10313	6285	300	184.
10314	5961	300	185.
10315	5987	300	185.
10316	4915	300	186.
10317	6704	300	186.
10318	4484	227	
10319	4025	300	187.
10320	5972	300	187.
10321	6123	300	187.
10322	6123	228	6.
10323	5933	300	187.
10324	6255	300	188.
10325	4730	300	189.
10326	6283	300	189.
10327	5957	300	189.
10328	4478	300	190.
10329	7846	227	
10330	7846	300	190.
10331	6256	300	190.
10332	6043	300	208.
10333	6238	300	192,
10334	6002	300	192.
10335	6177	300	194.
10336	6257	300	194.
10337	6251	300	195.
10338	5969	300	195.
10339	2402	300	195.
10340	6033	300	195.
10341	5965	300	196.
10342	4903	300	197.
10343	4901	227	
10344	4953	227	
10345	4953	300	197.
10346	2998	300	198.
10347	5971	300	198.
10348	6266	300	198.
10349	5977	300	198.
10350	5953	300	199.
10351	6009	300	199.
10352	7427	300	200.
10353	4462	227	
10354	4471	227	
10355	4472	227	
10356	4480	227	
10357	4501	227	
10358	4504	227	
10359	4506	227	
10360	4515	227	
10361	4522	227	
10362	2914	227	
10363	4542	227	
10364	4712	227	
10365	4715	227	
10366	4716	227	
10367	4733	227	
10368	4747	227	
10369	4748	227	
10370	4752	227	
10371	4754	227	
10372	4763	227	
10373	4767	227	
10374	4778	227	
10375	4903	227	
10376	4923	227	
10377	4926	227	
10378	4937	227	
10379	4945	227	
10380	5152	227	
10381	5157	227	
10382	5161	227	
10383	5170	227	
10384	5218	227	
10385	5939	16	3, 1518.
10386	6124	227	
10387	6125	227	
10388	6131	227	
10389	6139	227	
10390	6141	227	
10391	6142	227	
10392	6715	227	
10393	7889	299	112.
10394	7889	271	1, 308.
10395	2209	299	112,
10396	2209	271	1, 308.
10397	6944	299	112.
10398	6944	271	1, 308.
10399	6945	299	112.
10400	6945	271	1, 308.
10401	6945	134	30 (1912) 191.
10402	3218	134	30 (1912) 191.
10403	3134	134	26 (1908) 138.
10404	7445	134	26 (1908) 134.
10405	2880	134	26 (1908) 135.
10406	7890	299	112.
10407	6949	299	112.
10408	6949	271	1, 309.
10409	6947	299	112.
10410	6947	271	1, 309.
10411	6951	299	112.
10412	6951	271	1, 309.
10413	6952	299	112.
10414	6952	271	1, 309.
10415	6948	271	1, 309.
10416	6950	271	1, 309.
10417	6950	299	112.
10418	6953	299	112.
10419	6878	15	40 (1954) 398.
10420	6953	271	1, 309.
10421	6954	299	112.
10422	6954	271	1, 309.
10423	6972	299	112.
10424	6972	271	1, 309.
10425	2885	299	112.
10426	6973	299	112.
10427	6973	271	1, 309.
10428	6975	271	1, 309.
10429	6975	299	112.
10430	6974	299	112.
10431	2897	271	1, 309.
10432	2897	299	112.
10433	6976	271	1, 309.
10434	6976	299	112.
10435	3121	271	1, 309.
10436	3121	299	112.
10437	6978	271	1, 309.
10438	6978	299	112.
10439	6977	271	1, 309.
10440	6977	299	112.
10441	6979	271	1, 309.
10442	6979	299	112.
10443	6981	271	1, 309.
10444	6981	299	112.
10445	3207	271	1, 309.
10446	3207	299	112.
10447	6980	271	1, 309.
10448	6980	299	112.
10449	2955	271	1, 309.
10450	2955	299	112.
10451	7891	299	112.
10452	7891	134	93 (1976) 22.
10453	7891	4	40 (1942) 626.
10454	7892	299	112.
10455	7893	299	112.
10456	7894	299	112.
10457	7894	134	40 (1922) 319.
10458	7894	16	3, 623.
10459	7894	188	1, 432.
10460	7909	299	112.
10461	7909	125	37 (1983) 171.
10462	2910	206	bijlage IX.
10463	2910	299	112.
10464	2910	271	1, 309.
10465	7910	299	113.
10466	3878	299	113.
10467	3180	299	113.
10468	7911	299	113.
10469	7912	16	7, 1174.
10470	7912	299	113.
10471	7618	299	113.
10472	7913	299	113.
10473	7576	299	113.
10474	7914	299	113.,
10475	7915	299	113.
10476	7915	16	5, 488.
10477	7916	299	113.
10478	7917	16	2, 1157.
10479	7917	188	2, 459.
10480	7918	299	113.
10481	7918	188	2, 596.
10482	3075	299	113.
10483	7919	165	7414 Historisch-Topografische Atlas Vlissingen, inv. nr. 3519.
10484	7919	299	113.
10485	8004	141	71 (2016) 228-232.
10486	7895	299	
10487	8005	299	113.
10488	8006	299	113.
10489	8007	299	113.
10490	8008	299	113.
10491	8009	299	113.
10492	3060	299	113.
10493	8010	299	113.
10494	8011	299	113.
10495	8012	299	113.
10496	8013	138	3 (1881) 99.
10497	8016	299	113.
10498	8017	299	113.
10499	8019	299	113.
10500	8020	299	113.
10501	8015	4	40 (1942) 627.
10502	8021	4	40 (1942) 627.
10503	8023	299	113.
10504	2936	299	113.
10505	8024	299	113.
10506	8025	299	113.
10507	8026	299	113.
10508	8005	15	7 (1916) 243.
10509	6911	297	4, 416, n. 5.
10510	6913	271	310.
10511	6911	120	86.
10512	6914	120	87.
10513	6915	120	86.
10514	6912	120	86.
10515	6916	271	310.
10516	6916	120	87.
10517	6917	120	87.
10518	6918	271	310.
10519	6918	120	86.
10520	6919	271	310.
10521	6920	271	310.
10522	6921	271	310.
10523	6921	120	87.
10524	6924	271	310.
10525	6924	120	88.
10526	6925	271	310.
10527	279	271	310./
10528	6926	271	310.
10529	6926	120	88.
10530	413	271	310.
10531	2415	271	310.
10532	1840	271	310.
10533	8033	120	90.
10534	6927	271	311.
10535	6927	120	90.
10536	6928	120	91.
10537	179	271	311.
10538	283	271	311.
10539	192	271	311.
10540	6747	16	i, 1332.
10541	6785	33	1, 214.
10542	6769	272	
10543	6748	29	57.
10544	6751	29	124.
10545	6747	29	55.
10546	6750	29	61.
10547	6753	29	196.
10548	6755	29	157.
10549	6756	29	192.
10550	6757	29	145.
10551	6758	29	162.
10552	6759	29	110.
10553	6760	29	141.
10554	6761	29	185.
10555	6762	29	180.
10556	6891	191	142.
10557	6764	29	181.
10558	6765	29	187.
10559	6767	29	198.
10560	6766	29	204.
10561	6771	29	282.
10562	6770	29	205.
10563	6773	29	161.
10564	6772	29	206.
10565	6775	29	214.
10566	6776	29	246.
10567	6779	29	279.
10568	6780	29	247.
10569	6781	29	252.
10570	6782	29	257.
10571	6787	29	337.
10572	6788	29	333.
10573	6789	29	297.
10574	6790	29	326.
10575	2382	272	
10576	6792	29	331.
10577	6793	29	317.
10578	6795	29	370.
10579	6794	29	367.
10580	86	273	
10581	6850	16	6, 311.
10582	8035	191	140.
10583	4102	191	140.
10584	1051	191	140.
10585	8037	191	141.
10586	8039	145	23 (1873) 580.
10587	8039	119	Lijst van leden van de Vroedschap, bijlage achterin, 66.
10588	8039	191	138.
10589	6848	191	138.
10590	6849	119	Lijst van leden van de Vroedschap, bijlage achterin, 66.
10591	8035	119	ijst van leden van de Vroedschap, bijlage achterin, 67.
10592	4102	119	ijst van leden van de Vroedschap, bijlage achterin, 67.
10593	1056	191	140.
10594	2635	191	150.
10595	8040	227	
10596	8041	227	
10597	5229	227	
10598	6117	227	
10599	6132	265	3, 183.
10600	6126	265	3, 182.
10601	4939	265	3, 183.
10602	4941	227	
10603	4941	265	3, 183.
10604	8042	227	
10605	8042	265	3, 192.
10606	4945	265	3, 183.
10607	6129	265	3, 183.
10608	8043	227	
10609	8043	265	3,
10610	6165	265	3, 184.
10611	7398	227	
10612	6167	265	3, 183.
10613	6250	265	3, 184.
10614	6262	265	3, 184.
10615	8044	227	
10616	8045	227	
10617	8045	265	3, 184.
10618	6185	227	
10619	8046	227	
10620	8046	265	3, 185.
10621	5962	265	3, 185.
10622	6259	265	3, 185.
10623	5972	265	3, 186.
10624	8047	265	3, 186.
10625	8047	227	
10626	5974	265	3, 186.
10627	8048	227	
10628	6256	265	3, 186.
10629	6704	265	3, 187.
10630	8049	227	
10631	8049	265	3, 185.
10632	4487	227	
10633	4487	265	3, 188.
10634	4953	265	3, 187.
10635	6285	265	3, 187.
10636	6249	265	3, 186.
10637	4518	265	3, 189.
10638	6244	265	3, 188.
10639	5996	227	
10640	5996	265	3, 188.
10641	4765	265	3, 189.
10642	6009	265	3, 189.
10643	6005	265	3, 189.
10644	6016	265	3, 188.
10645	6228	265	3, 187.
10646	4768	227	
10647	4491	265	3, 190.
10648	6597	265	3, 190.
10649	6022	265	3, 189.
10650	6229	265	3, 189.
10651	4769	265	3, 190.
10652	8050	227	
10653	8051	196	10.
10654	8054	151	2, 522.
10655	8054	16	8, 104.
10656	8055	4	89 (2001-2002) 209.
10657	7705	151	2, 234.
10658	7898	209	1 (1576-1577) N. Japikse ed. ('s-Gravenhage 1915) 3.
10659	7953	209	1 (1576-1577) N. Japikse ed. ('s-Gravenhage 1915) 147, n. 8.
10660	8072	16	8, 997.
10661	8073	151	8, 16.
10662	8057	151	6, 188.
10663	8075	151	6, 188.
10664	8076	151	3, 272.
10665	7966	151	3, 274.
10666	7730	151	3, 274.
10667	7929	151	3, 270.
10668	7929	302	173, n. 15.
10669	7923	302	169, n. 6.
10670	7933	302	177, n. 37.
10671	7965	151	3, 274.
10672	8080	16	10, 502.
10673	8080	151	8, 14.
10674	8082	151	3, 61.
10675	7760	151	3, 61.
10676	7738	151	5, 16.
10677	6893	191	146.
10678	8084	151	5, 16.
10679	8086	151	8, 316.
10680	8087	151	5, 81.
10681	8089	151	2, 41.
10682	8090	151	3, 263.
10683	7740	151	9, 140.
10684	8091	151	5, 15.
10685	7741	151	2, 44.
10686	8095	151	2, 479.
10687	8096	151	6, 86.
10688	8101	151	3, 191.
10689	7750	151	8, 344.
10690	8107	151	2, 42.
10691	8108	16	9, 90.
10692	8110	151	11, 87.
10693	8111	6	1, 16.
10694	8111	151	3, 264.;
10695	8112	151	7, 59.
10696	7761	151	12, 6.
10697	7737	151	12, 6.
10698	7759	151	8, 48.
10699	8115	151	10, 17.
10700	8116	151	4, 24.
10701	8118	151	2, 490.
10702	7896	151	12, bijvoegsel, 6.
10703	8121	151	3, 134.
10704	7901	151	8, 127.
10705	8122	151	5, 65.
10706	8052	151	6, 406.
10707	8125	227	
10708	8126	227	
10709	8129	151	8, 204.
10710	8132	151	2, 103.
10711	8140	151	8, 203.
10712	8141	151	8, 202.
10713	7694	151	10, 190.
10714	8142	303	2, 406.
10715	7701	16	3, 124.
10716	7698	151	2, 106.
10717	7946	151	1, 126.
10718	3227	151	4, 55.
10719	7956	151	2, 508.
10720	7958	242	34.
10721	7958	151	8, 130.
10722	7963	151	1, 141.
10723	7968	151	9, 103.
10724	7720	151	12, 2.
10725	7988	16	6, 152.
10726	7723	151	3, 244.
10727	7999	16	7, 279.
10728	8159	151	10, 39.
10729	7731	151	12, bijvoegsel, 12.
10730	7678	151	3, 179.
10731	8174	151	6, 255.
10732	8176	151	8, 203.
10733	8183	241	49.
10734	8188	16	7, 1333.
10735	8189	151	5, 76.
10736	7955	16	6, 1259.
10737	8192	242	5.
10738	8193	242	20.
10739	8194	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 1, 25.
10740	8197	243	126.
10741	7960	243	128.
10742	8210	16	2, 300.
10743	8220	151	11, 4.
10744	8221	151	3, 239.
10745	8231	16	2, 603.
10746	8234	151	8, 34.
10747	8235	16	5, 263.
10748	8236	151	8, 314.
10749	8243	151	3, 204.
10750	8250	151	2, 194.
10751	8258	16	1, 1307.
10752	8260	303	4, 567.
10753	8261	241	28.
10754	8262	243	139.
10755	8263	242	29.
10756	8265	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 1, 80.
10757	4959	304	
10758	4959	16	3, 756.
10759	7177	241	71.
10760	8267	243	109.
10761	8267	241	71.
10762	8272	243	115.
10763	8285	16	9, 1147.
10764	8306	16	3, 385.
10765	8306	6	1, 17.
10766	8309	16	5, 337.
10767	8333	120	hoofdstuk 3 (paginanummering ontbreekt).
10768	8334	16	9, 338.
10769	8335	6	1, 72.
10770	8336	6	1, 61.
10771	8338	63	530.
10772	8340	305	115.
10773	8341	136	1 (1897) 1.
10774	8341	149	8 (1999) nr. 4, 271.
10775	8344	6	1, 20.
10776	8347	6	1, 10.
10777	1655	151	5, 58.
10778	8353	151	2, 388.
10779	8357	6	1, 83.
10780	8356	148	archief Gemeente Delft, 1e afd. (1246-1795), inv. nr. 327.
10781	8343	148	archief Gemeente Delft, 1e afd. (1246-1795), inv. nr. 327.
10782	4100	130	archief van de Ridderschap van Holland 3.01.06, inv. nr. 80.
10783	2011	130	archief van de Ridderschap van Holland 3.01.06, inv. nr. 80.
10784	8219	115	
10785	8345	115	
10786	8334	131	
10787	4101	131	
10788	8337	61	14,
10789	1623	117	9.
10790	8358	166	
10791	8368	241	153.
10792	6897	191	152.
10793	8368	137	3 (1909) 52-56.
10794	8369	227	
10795	8370	16	3, 1042.
10796	8372	228	3.
10797	8373	227	
10798	8374	227	
10799	8375	151	4, 98.
10800	8376	227	
10801	4941	228	
10802	8393	222	65.
10803	8394	222	150.
10804	8396	16	6, 1289.
10805	7904	227	
10806	7933	16	2, 1093.
10807	7937	151	6, 378.
10808	7955	244	41 (1938) 234.
10809	8124	16	2, 438.
10810	8128	227	
10811	8172	137	4 (1909) 116.
10812	5870	4	38 (1940) 31.
10813	5522	15	50 (1964) 166.
10814	6899	191	154.
10815	4858	244	45 (1942) 132.
10816	6965	244	75 (1984) 103, 121.
10817	1727	165	gedrukte resoluties van de Staten van Zeeland, inv. nr. 76 (1660) f. 77.
10818	5816	290	151.
10819	7030	145	29 (1879) 162.
10820	7039	241	214.
10821	7052	151	4, 47.
10822	7053	135	9 (1892) 163-164.
10823	6991	145	30 (1880) 372..
10824	7027	241	132.
10825	4896	241	408.
10826	4972	16	6, 676-677.
10827	7050	135	9 (1892) 163, 164.
10828	4975	134	27 (1910) 123-124.
10829	7071	135	9 (1892) 179-180.
10830	7072	135	9 (1892) 179-180.
10831	4868	138	nieuwe reeks 3 (1881) 24.
10832	7059	275	Gelderse rekenkamer (0012), inv. nr. 80, register van commissies 1662-1700, f. 11.
10833	7063	16	8, 371.
10834	1582	129	43v.
10835	7065	135	9 (1892) 178-179.
10836	6709	275	Gelderse rekenkamer (0012), inv. nr. 80, register van commissies 1662-1700, f. 75v.
10837	5763	243	267.
10838	7101	16	1, 999.
10839	4871	275	ORA Arnhem (2003), inv. nr. 425, regest 201.
10840	7107	151	6, 146.
10841	5239	138	3 (1881) 58.
10842	4974	136	5 (1901) 216.
10843	4800	141	25 (1970) 3, 21.
10844	7135	244	7 (1904) 297, 75 (1984) 113, 77 (1986) 100.
10845	7172	244	30 (1927) 235.
10846	7195	241	218.
10847	1641	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 198.
10848	3871	165	gedrukte resoluties van de Staten van Zeeland, inv. nr. 30 (1614) f. 259.
10849	4470	248	archief Staten van Utrecht 1581-1810 (233), inv. nr. 246-1, f. 37.
10850	7223	241	296.
10851	6746	271	1, 311.
10852	5769	221	174.
10853	5790	275	Familie Van Eck (0545), inv. nr. 22-24.
10854	5753	138	nieuwe reeks 3 (1881) 71-74.
10855	6564	209	Nieuwe reeks 1 (1610-1612) A.Th. van Deursen ed. ('s-Gravenhage 1971)
10856	6569	209	Nieuwe reeks 2 (1613-1616) A.Th. van Deursen ed. ('s-Gravenhage 1984) 380.
10857	6565	209	Nieuwe reeks 2 (1613-1616) A.Th. van Deursen ed. ('s-Gravenhage 1984) 771.
10858	6566	209	Nieuwe reeks 2 (1613-1616) A.Th. van Deursen ed. ('s-Gravenhage 1984) 819.
10859	6552	209	13 (1604-1606) H.H.P. Rijperman ed.  ('s-Gravenhage 1957) 526.
10860	6729	243	308.
10861	4864	134	15 (1897) 37.
10862	4983	242	152.
10863	4605	134	47 (1929) 213.
10864	7288	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 393.
10865	4656	244	75 (1984) 123.
10866	6695	242	133.
10867	6361	134	37 (1919) 404.
10868	5784	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 1, 339.
10869	4630	244	38 (1935) 74.
10870	6367	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 461.
10871	4824	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 450, 467.
10872	6446	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 520.
10873	7262	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 1, 270.
10874	6537	276	"Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 405.
Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 405."
10875	5749	244	10 (1907) 315, 22 (1919) 50, 66 (1972) 84.
10876	6556	209	14 (1607-1609) H.H.P. Rijperman ed. ('s-Gravenhage 1970) 630.
10877	6542	209	7 (1590-1592) N. Japikse ed. ('s-Gravenhage 1923) 297.
10878	3723	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 485.
10879	7278	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 2, 348, 464.
10880	5759	276	Inventaris van de collectie Röell (1572-1817) (0389), inv. nr. 1, 59, 197.
10881	6567	221	294, 326.
10882	7265	275	Staten van het Kwartier van Zutphen, hun Gedeputeerden (0005), inv. nr. 18, kwartiersrecessen 1718-1725, f. 98.
10883	5832	275	Staten van het Kwartier van Zutphen, hun Gedeputeerden (0005), inv. nr. 119, resoluties van Gedeputeerde Staten 1699-1702, 7 december 1699.
10884	7134	275	Staten van het Kwartier van Zutphen, hun Gedeputeerden (0005), inv. nr. 122, resoluties van Gedeputeerde Staten 1729-1735, 5 oktober 1730.
10885	4981	275	Staten van het Kwartier van Zutphen, hun Gedeputeerden (0005), inv. nr. 14, kwartiersrecessen 1695-1703, f. 206.
10886	7152	275	Familie Van Lawick (0473), 1.1.3, inv. nr. 3-6.
10887	7050	275	Familie Brantsen (0452), 1.09.3, inv. nr. 257-258.
10888	4594	241	309.
10889	7168	241	66, 93.
10890	4768	248	archief van het stadsbestuur van Utrecht, 1577-1795 (702), secretarie, inv. nr. 129-bis-2, 513.
10891	7349	283	32.
10892	7360	283	38.
10893	4584	243	331.
10894	7435	6	1, 289.
10895	7604	6	2, 811.
10896	7611	6	2, 908
10897	4758	265	3, 183.
10898	4479	265	2, 186.
10899	4952	265	1, 314, 2, 1050.
10900	6118	265	3, 183.
10901	3304	285	18.
10902	7315	151	1, 402.
10903	5181	241	388.
10904	6399	125	6 (1952) 77-84, 106.
10905	4821	241	387.
10906	5959	265	2, 1054.
10907	7118	151	9, 82.
10908	2855	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 350, 41, blz. 50.
10909	5801	244	88 (1997) 108, 115.
10910	4974	242	111.
10911	4959	151	11, 349.
10912	1648	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 410.
10913	1628	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 447.
10914	1659	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 448.
10915	1784	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 452.
10916	1629	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 455.
10917	1613	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 456.
10918	5151	241	399.
10919	5312	134	65 (1948) 31.
10920	1682	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 456.
10921	1657	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 459.
10922	2825	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 459.
10923	2827	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 464.
10924	1122	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 467.
10925	1736	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 467.
10926	417	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 468.
10927	1775	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 468.
10928	2830	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 468.
10929	1781	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 471.
10930	1806	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 472.
10931	2836	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 472.
10932	2843	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 472.
10933	227	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 475.
10934	199	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 476.
10935	219	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 477.
10936	1679	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 479.
10937	2838	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 479.
10938	238	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 480 (zie ook voetnoot a)
10939	237	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 480.
10940	235	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 483.
10941	1705	130	archief De Riemer 3.20.49, inv. nr. 23, blz. 81.
10942	1850	130	archief De Riemer 3.20.49, inv. nr. 39, blz. 171.
10943	1649	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 613.
10944	1718	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 625.
10945	2709	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 629.
10946	2711	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 629.
10947	1772	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 634.
10948	1817	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 641.
10949	1816	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 642.
10950	1818	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 642.
10951	409	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 643.
10952	1807	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 643.
10953	6513	243	421.
10954	614	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 644.
10955	1848	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 644.
10956	2733	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 647.
10957	2734	130	archief De Riemer 3.20.49, inv. nr. 40, blz. 647.
10958	1642	130	archief De Riemer 3.20.49, inv. nr. 41, blz. 125.
