	IDRegent	IDBron	deel en paginanummer
3512	6944	3	X, 12.
3513	6945	1	79 (1988) 548.
3514	6946	2	67 (1983) 160.
3515	6948	1	79 (1988) 60.
3516	6948	3	X, 14.
3517	6949	2	37 (1951) 398.
3518	6950	2	7 (1916) 190.
3519	6950	3	VIII, 660.
3520	6951	3	X, 885.
3521	6952	3	X, 497.
3522	6953	2	54 (1968) 47.
3523	6954	2	18 (1928/1929) 129.
3524	6955	1	43 (1950) 83.
3525	6956	2	11 (1920) 121.
3526	6956	3	IX, 536.
3527	6957	2	47 (1961) 225.
3528	6959	2	57 (1971) 245.
3529	6959	8	93 (1976) 174.
3530	6960	1	46 (1953) 562.
3531	6960	3	III, 1524.
3532	6961	1	16 (1918) 56.
3533	6963	3	IV, 630.
3534	6963	8	46 (1928) 30.
3535	6964	1	86 (1996/1997) 275.
3536	6965	1	39 (1941) 298.
3537	6966	1	38 (1940) 12.
3538	6966	3	I, 1176.
3539	6967	1	87 (1998) 611.
3540	6967	3	VII, 797.
3541	6969	1	86 (1996/1997) 32.
3542	6970	1	38 (1940) 109.
3543	6971	1	46 (1953) 218.
3544	6972	3	VIII, 890.
3545	6972	13	128.
3546	6972	14	445.
3547	6973	1	82 (1992) 532.
3548	6973	3	VIII, 558.
3549	6974	1	80 (1989) 129.
3550	6974	3	IV, 188.
3551	6974	9	44 (1937) 73.
3552	6975	1	80 (1989) 306.
3553	6975	3	VIII, 187.
3554	6976	1	45 (1952) 488.
3555	6977	2	81 (1998) 133.
3556	6978	1	82 (1992) 271.
3557	6978	3	VI, 487.
3558	6979	1	87 (1998) 220.
3559	6979	3	IX, 998.
3560	6980	1	87 (1998) 618.
3561	6980	3	III, 800.
3562	7106	1	89 (2000/2001) 432.
3563	7111	2	44 (1958) 112.
3564	7112	2	44 (1958) 111.
3565	7117	1	88 (1999) 367.
3566	7121	2	12 (1921/1922) 36.
3567	7122	3	IX, 1069.
3568	7125	1	87 (1998) 12.
3569	7126	1	87 (1998) 318.
3570	7126	3	VIII, 1043.
3571	7127	1	88 (1999) 70.
3572	7128	1	89 (2000/2001) 236.
3573	7129	1	89 (2000/2001) 520.
3574	7130	1	43 (1950) 302.
3575	7131	1	44 (1951) 287.
3576	7132	1	8 (1910) 555.
3577	7133	1	44 (1951) 52.
3578	7133	3	VII, 1096.
3579	7134	1	88 (1999) 106.
3580	7135	1	86 (1996/1997) 360.
3581	7135	3	VIII, 964.
3582	7136	1	43 (1950) 359.
3583	7137	1	43 (1950) 402.
3584	7137	3	IX, 910.
3585	7138	1	89 (2000/2001) 494.
3586	7139	1	87 (1998) 441.
3587	7140	1	45 (1952) 117.
3588	7140	3	II, 1390.
3589	7141	1	89 (2000/2001) 64.
3590	7142	1	83 (1993) 91.
3591	7144	1	86 (1996/1997) 360.
3592	7146	2	14 (1924) 211.
3593	7148	1	44 (1951) 38.
3594	7153	5	41 (1887) 225.
3595	7164	2	58 (1972) 195.
3596	7169	3	IX, 444.
3597	7171	3	IV, 701.
3598	7172	3	IV, 1038.
3599	7174	2	38 (1952) 286.
3600	7178	3	IX, 828.
3601	7180	1	86 (1996/1997) 363.
3602	7184	1	88 (1999) 81.
3603	7188	2	66 (1982) 208.
3604	7191	3	IX, 311.
3605	7202	3	VIII, 172.
3606	7205	3	X, 861.
3607	7206	1	44 (1951) 62.
3608	7208	2	73 (1989) 8.
3609	7211	2	66 (1982) 182.
3610	7229	1	10 (1912) 342.
3611	7466	1	80 (1989) 636.
3612	7468	3	X, 185.
3613	7469	2	44 (1958) 109.
3614	7470	1	81 (1990/1991) 500.
3615	7474	2	66 (1982) 208.
3616	7476	3	IX, 875.
3617	7481	5	51 (1897) 2134.
3618	7485	1	85 (1995) 159.
3619	7488	5	27 (1873) 245.
3620	7492	1	43 (1950) 402.
3621	7495	5	4 (1850) 222.
3622	7497	3	VIII, 663.
3623	7503	3	IX, 997.
3624	7507	5	29 (1875) 99.
3625	7508	1	85 (1995) 108.
3626	7509	1	89 (2000/2001) 235.
3627	7510	1	90 (2002/2003) 69.
3628	7511	5	50 (1896) 1967.
3629	7512	1	43 (1950) 299.
3630	7513	5	39 (1885) 276.
3631	7515	1	79 (1988) 613.
3632	7516	1	88 (1999) 517.
3633	7517	1	89 (2000/2001) 63.
3634	7518	1	89 (2000/2001) 519.
3635	7519	1	43 (1950) 358.
3636	7520	5	53 (1899) 2566.
3637	7521	1	82 (1992) 262.
3638	7522	5	51 (1897) 2206.
3639	7523	5	26 (1872) 250.
3640	7524	1	88 (1999) 102.
3641	7525	1	87 (1998) 440.
3642	7526	1	90 (2002/2003) 160.
3643	7527	1	81 (1990/1991) 324.
3644	7528	1	80 (1989) 528.
3645	7529	1	87 (1998) 147.
3646	7530	1	79 (1988) 613.
3647	7530	3	I, 35.
3648	7531	1	87 (1998) 661.
3649	7532	1	44 (1951) 51.
3650	7532	3	VII, 1096.
3651	7533	5	43 (1889) II, 33.
3652	7534	5	53 (1899) 2636.
3653	7535	5	50 (1896) 1969.
3654	7536	5	52 (1898) 166.
3655	7537	1	46 (1953) 294.
3656	7538	5	4 (1850) 221.
3657	7543	8	81 (1964) 330.
3658	7546	2	20 (1931/1932) 228.
3659	7555	1	88 (1999) 344.
3660	7555	3	IX, 676.
3661	7556	5	41 (1887) 222.
3662	7560	5	50 (1896) 1838.
3663	7561	5	53 (1899) 2567.
3664	7562	5	30 (1876) 168.
3665	7566	5	24 (1870) 325.
3666	7568	5	34 (1880) 287.
3667	7572	1	81 (1990/1991) 493.
3668	7572	5	13 (1859) 100.
3669	7573	1	85 (1995) 565.
3670	7574	1	90 (2002/2003) 549.
3671	7574	5	22 (1868) 293.
3672	7575	5	4 (1851) 139.
3673	7577	5	21 (1867) 284.
3674	7578	1	79 (1988) 585.
3675	7582	1	38 (1940) 105.
3676	7583	1	79 (1988) 190.
3677	7584	1	38 (1940) 598.
3678	7584	3	IV, 388.
3679	7585	1	81 (1990/1991) 391.
3680	7586	1	40 (1942) 338.
3681	7587	1	41 (1943/1948) 35.
3682	7588	1	41 (1943/1948) 158.
3683	7589	1	42 (1949) 220.
3684	7589	3	VIII, 1201.
3685	7590	1	42 (1949) 247.
3686	7591	1	43 (1950) 378.
3687	7592	1	44 (1951) 105.
3688	7593	1	40 (1942) 339.
3689	7594	1	41 (1943/1948) 474.
3690	7594	3	VII, 790.
3691	7595	1	44 (1951) 106.
3692	7596	1	89 (2000/2001) 338.
3693	7597	1	40 (1942) 311.
3694	7598	1	86 (1996/1997) 378.
3695	7598	3	IV, 838.
3696	7599	1	40 (1942) 349.
3697	7599	3	VIII, 727.
3698	7600	1	38 (1940) 498.
3699	7601	1	40 (1942) 333.
3700	7602	1	84 (1994) 286.
3701	7603	1	38 (1940) 492.
3702	7604	1	39 (1941) 291.
3703	7605	1	41 (1943/1948) 464.
3704	7606	1	84 (1994) 86.
3705	7606	3	VI, 667.
3706	7607	1	46 (1953) 554.
3707	7607	3	IX, 1320.
3708	7608	1	42 (1949) 344.
3709	7609	1	46 (1953) 540.
3710	7609	3	VII, 528.
3711	7610	1	38 (1940) 557.
3712	7611	1	38 (1940) 599.
3713	7612	1	42 (1949) 251.
3714	7613	1	46 (1953) 240.
3715	7614	1	43 (1950) 123.
3716	7615	1	42 (1949) 10.
3717	7616	1	45 (1952) 381.
3718	7616	3	V, 934.
3719	7617	1	45 (1952) 412.
3720	7618	1	40 (1942) 514.
3721	7619	1	45 (1952) 218.
3722	7620	1	42 (1949) 360.
3723	7621	1	38 (1940) 105.
3724	7622	1	42 (1949) 220.
3725	7622	3	VIII, 1200.
3726	7623	1	45 (1952) 217.
3727	7623	3	III, 1225.
3728	7624	1	46 (1953) 556.
3729	7625	1	46 (1953) 135.
3730	7626	1	38 (1940) 494.
3731	7627	1	40 (1942) 355.
3732	7628	1	44 (1951) 100.
3733	7629	1	40 (1942) 373.
3734	7630	1	42 (1949) 12.
3735	7631	1	44 (1951) 396.
3736	7632	1	41 (1943/1948) 211.
3737	7633	1	41 (1943/1948) 65.
3738	7634	1	43 (1950) 94.
3739	7634	3	X, 777.
3740	7635	1	46 (1953) 142.
3741	7636	1	41 (1943/1948) 478.
3742	7637	1	41 (1943/1948) 387.
3743	7638	1	46 (1953) 172.
3744	7639	1	46 (1953) 530.
3745	7640	1	44 (1951) 191.
3746	7641	1	46 (1953) 56.
3747	7642	1	42 (1949) 161.
3748	7644	2	34 (1948) 133.
3749	7646	2	36 (1950) 335.
3750	7646	3	IV, 714.
3751	7649	1	40 (1942) 266.
3752	7650	2	34 (1948) 133
3753	7651	1	38 (1940) 516.
3754	7652	1	40 (1942) 267.
3755	7652	2	3 (1912) 74.
3756	7653	2	35 (1949) 10.
3757	7655	1	42 (1949) 353.
3758	7655	3	IX, 751.
3759	7656	2	55 (1969) 279.
3760	7657	2	21 (1933/1934) 386.
3761	7658	2	55 (1969) 130.
3762	7659	2	24 (1938) 112.
3763	7662	2	5 (1914) 331.
3764	7663	2	28 (1942) 121.
3765	7664	2	67 (1983) 17.
3766	7668	1	39 (1941) 113.
3767	7669	2	70 (1986) 327.
3768	7670	2	22 (1935/1936) 202.
3769	7672	1	38 (1940) 556.
3770	7673	2	58 (1972) 249.
3771	7673	14	436.
3772	7674	2	70 (1986) 24.
3773	7675	1	38 (1940) 557.
3774	7676	2	79 (1995/1996) 314.
3775	7676	3	IX, 658.
3776	7682	14	428.
3777	7683	2	43 (1957) 72.
3778	7690	2	39 (1953) 251.
3779	7691	1	39 (1941) 333.
3780	7693	1	44 (1951) 15.
3781	7695	2	23 (1937) 179.
3782	7697	2	5 (1914) 75.
3783	7701	3	I, 1009.
3784	7702	2	48 (1962) 96.
3785	7702	3	IX, 216.
3786	7705	14	456.
3787	7706	2	74 (1990) 186.
3788	7708	2	10 (1919) 401.
3789	7709	2	39 (1953) 33.
3790	7710	1	40 (1942) 356.
3791	7710	2	31 (1945) 98.
3792	7712	1	44 (1951) 356.
3793	7712	3	V, 751.
3794	7715	2	1 (1910) 415.
3795	7715	3	VII, 1136.
3796	7722	1	38 (1940) 494.
3797	7724	1	38 (1940) 469.
3798	7725	1	44 (1951) 351.
3799	7726	2	35 (1949) 11.
3800	7727	1	40 (1942) 348.
3801	7727	3	VIII, 726.
3802	7728	2	43 (1957) 117.
3803	7729	2	3 (1912) 428.
3804	7731	2	10 (1919) 144.
3805	7733	1	46 (1953) 556.
3806	7733	3	IX, 1322.
3807	7734	2	48 (1962) 67.
3808	7735	3	IX, 191.
3809	7738	1	44 (1951) 356.
3810	7739	1	39 (1941) 395.
3811	7741	2	61 (1975) 150.
3812	7742	2	22 (1935/1936) 136.
3813	7743	2	31 (1945) 99.
3814	7743	3	IX, 327.
3815	7745	1	80 (1989) 192.
3816	7748	1	38 (1940) 393.
3817	7750	2	52 (1966) 223.
3818	7751	2	80 (1997) 412.
3819	7752	2	7 (1916) 363.
3820	7752	3	I, 1490.
3821	7753	1	89 (2000/2001) 326.
3822	7753	3	IX, 750.
3823	7755	2	35 (1949) 234.
3824	7758	1	40 (1942) 337.
3825	7759	2	35 (1949) 239.
3826	7761	8	74 (1957) 335.
3827	7762	1	89 (2000/2001) 108.
3828	7762	3	VIII, 1224.
3829	7763	1	42 (1949) 255.
3830	7763	3	VIII, 1223.
3831	7764	1	40 (1942) 161.
3832	7765	1	43 (1950) 261.
3833	7766	2	39 (1953) 214.
3834	7767	2	45 (1959) 139.
3835	7768	2	39 (1953) 214.
3836	7773	2	13 (1923) 261.
3837	7774	2	48 (1962) 100.
3838	7774	3	IX, 217.
3839	7775	2	48 (1962) 97.
3840	7775	3	IX, 216.
3841	7777	13	30.
3842	7781	1	85 (1995) 154.
3843	7782	1	46 (1953) 336.
3844	7784	13	158.
3845	7786	10	21 (1917) 388.
3846	7789	2	55 (1969) 275.
3847	7791	2	78 (1994) 101.
3848	7792	2	11 (1920) 77.
3849	7794	2	78 (1994) 101.
3850	7795	2	8 (1917) 211.
3851	7799	1	79 (1988) 191.
3852	7800	2	11 (1920) 241.
3853	7801	2	48 (1962) 106.
3854	7802	2	72 (1988) 136.
3855	7802	3	VI, 145.
3856	7803	1	89 (2000/2001) 39.
3857	7804	1	46 (1953) 283.
3858	7806	3	IV, 491.
3859	7809	2	38 (1952) 265.
3860	7813	3	IV, 1293.
3861	7814	1	42 (1949) 213.
3862	7814	3	VIII, 1200.
3863	7815	1	41 (1943/1948) 210.
3864	7818	2	35 (1949) 239.
3865	7819	2	35 (1949) 237.
3866	7820	2	10 (1919) 402.
3867	7820	3	II, 1407.
3868	7822	1	82 (1992) 78.
3869	7823	2	48 (1962) 85.
3870	7823	3	IX, 216.
3871	7824	8	76 (1959) 19.
3872	7827	2	40 (1954) 153.
3873	7830	2	26 (1940) 242.
3874	7833	2	60 (1974) 153.
3875	7834	1	82 (1992) 30.
3876	7835	2	37 (1951) 290.
3877	7838	2	21 (1933/1934) 432.
3878	7842	1	46 (1953) 241.
3879	7842	3	II, 1537.
3880	7843	2	72 (1988) 495.
3881	7845	2	26 (1940) 170.
3882	7847	1	86 (1996/1997) 121.
3883	7847	3	VII, 642.
3884	7848	1	82 (1992) 407.
3885	7849	1	79 (1988) 395.
3886	7850	2	76 (1992) 256.
3887	7851	1	89 (2000/2001) 112.
3888	7851	3	I, 1379.
3889	7852	31	LV (1955/1956) 162.
3890	7853	1	89 (2000/2001) 142.
3891	7853	3	IX, 716.
3892	7854	1	82 (1992) 86.
3893	7855	1	89 (2000/2001) 291.
3894	7855	3	IX, 748.
3895	7856	2	36 (1950) 22.
3896	7858	1	91 (2004/2005) 284.
3897	7859	2	55 (1969) 141.
3898	7860	2	4 (1913) 337.
3899	7861	8	68 (1951) 128.
3900	7862	2	37 (1951) 333.
3901	7865	2	5 (1914) 106.
3902	7865	7	IV, 133.
3903	7867	1	40 (1942) 130.
3904	7869	3	I, 444.
3905	7870	2	36 (1950) 245.
3906	7872	1	43 (1950) 363.
3907	7873	2	35 (1949) 72.
3908	7874	8	39 (1957) 43.
3909	7875	2	38 (1952) 244.
3910	7876	2	57 (1971) 134.
3911	7877	2	34 (1948) 104.
3912	7877	3	III, 226.
3913	7879	2	34 (1948) 147.
3914	7882	3	VIII, 920.
3915	7883	3	I, 817.
3916	7883	10	14 (1910) 231.
3917	7884	2	40 (1954) 209.
3918	7884	3	X, 489.
3919	7886	2	65 (1980/1981) 107.
3920	7891	3	VII, 423.
3921	7893	3	I, 960.
3922	7898	2	40 (1954) 19.
3923	7902	2	27 (1941) 224.
3924	7905	1	44 (1951) 309.
3925	7906	2	9 (1918) 151.
3926	7907	2	5 (1914) 198.
3927	7909	1	43 (1950) 27.
3928	7909	3	X, 766.
3929	7910	3	VII, 426.
3930	7912	2	55 (1969) 313.
3931	7912	3	IV, 1396.
3932	7913	2	13 (1923) 86.
3933	7914	3	X, 914.
3934	7915	3	IV, 861.
3935	7916	2	50 (1964) 405.
3936	7916	3	V, 798.
3937	7918	1	43 (1950) 317.
3938	7919	3	X, 34.
3939	7920	1	41 (1943/1948) 316.
3940	7922	1	46 (1953) 562.
3941	7923	2	33 (1947) 174.
3942	7924	1	42 (1949) 71.
3943	7924	2	71 (1987) 293.
3944	7929	3	IV, 672.
3945	7931	2	3 (1912) 65.
3946	7931	3	VIII, 377.
3947	7932	2	1 (1910) 272.
3948	7934	2	63 (1977) 90.
3949	7935	2	75 (1991) 186.
3950	7937	1	41 (1943/1948) 180.
3951	7939	2	22 (1935/1936) 361.
3952	7946	3	II, 928.
3953	7953	1	44 (1951) 182.
3954	7955	1	5 (1907) 184.
3955	7955	2	2 (1911) 135.
3956	7955	3	V, 150.
3957	7958	2	46 (1960) 172.
3958	7959	2	13 (1923) 89.
3959	7962	2	47 (1961) 253.
3960	7963	1	45 (1952) 120.
3961	7963	3	II, 1390.
3962	7964	1	79 (1988) 106.
3963	7966	2	54 (1968) 284.
3964	7971	2	17 (1927) 370.
3965	7973	2	67 (1983) 339.
3966	7975	1	82 (1992) 242.
3967	7975	3	X, 254.
3968	7976	1	79 (1988) 106.
3969	7979	2	17 (1927) 370.
3970	7980	1	79 (1988) 77.
3971	7980	3	III, 1503.
3972	7980	31	61 (1962/1964) 291.
3973	7982	2	20 (1931/1932) 191.
3974	7983	21	16 (1961) 277.
3975	7985	1	81 (1990/1991) 97.
3976	7985	3	IV, 410.
3977	7986	1	44 (1951) 154.
3978	7986	3	II, 1295.
3979	7987	1	44 (1951) 454.
3980	7987	3	II, 1338.
3981	7988	1	81 (1990/1991) 171.
3982	7989	1	46 (1953) 290.
3983	7990	1	80 (1989) 620.
3984	7991	1	88 (1999) 285.
3985	7991	3	VIII, 1150.
3986	7992	2	67 (1983) 424.
3987	7992	3	II, 1508.
3988	7993	2	36 (1950) 124.
3989	7994	13	239.
3990	7996	2	42 (1956) 241.
3991	7999	8	26 (1908) 41.
3992	8000	7	IV, 192.
3993	8001	1	45 (1952) 477.
3994	8002	5	1899, II 2598.
3995	8003	2	34 (1948) 65.
3996	8006	8	93 (1976) 194.
3997	8007	12	68 (1919) 343.
3998	8009	2	7 (1916) 299.
3999	8015	1	44 (1951) 485.
4000	8018	8	78 (1961) 89.
4001	8019	2	5 (1914) 290.
4002	8021	2	55 (1969) 132.
4003	8023	2	34 (1948) 301.
4004	8026	2	84 (2002) 43.
4005	8026	3	III, 235.
4006	8028	3	VII, 430.
4007	8029	2	74 (1990) 399.
4008	8031	2	33 (1947) 159.
4009	8031	3	VII, 450.
4010	8032	2	40 (1954) 308.
4011	8033	2	68 (1984) 63.
4012	8034	3	III, 122.
4013	8035	2	24 (1938) 64.
4014	8037	2	22 (1935/1936) 362.
4015	8039	1	43 (1950) 134.
4016	8039	3	II, 1162.
4017	8040	2	2 (1911) 38.
